query_id,doctor_id,rating,total_reviews,experience_years,consultation_fee,distance_km,is_available,accepts_insurance,hospital_type_encoded,avg_consultation_minutes,fee_within_budget,relevance
1220,DOC0015,4.3,707,32,300,14.86,1,0,0,22,1,9
1220,DOC0027,3.5,72,9,300,8.58,0,0,0,21,1,6
1220,DOC0033,4.2,640,22,850,2.23,1,0,1,11,1,9
1220,DOC0080,3.8,644,8,400,13.15,1,0,2,15,1,8
1220,DOC0104,3.6,643,30,300,8.19,1,0,0,16,1,9
1220,DOC0124,3.3,534,27,800,3.49,1,0,1,13,1,9
1220,DOC0140,4.3,607,14,850,11.54,0,1,1,19,1,9
1221,DOC0013,4.8,334,3,200,12.27,1,0,0,15,1,9
1221,DOC0024,3.6,29,32,350,3.56,1,0,0,11,1,9
1221,DOC0057,3.8,333,16,950,10.49,1,0,1,11,1,8
1221,DOC0079,4.0,77,17,400,8.23,1,0,2,19,1,9
1221,DOC0119,3.6,278,5,850,8.6,1,1,1,12,1,7
1221,DOC0131,3.7,389,21,850,7.69,0,1,1,24,1,8
1222,DOC0015,4.3,707,32,300,15.53,1,0,0,22,1,9
1222,DOC0027,3.5,72,9,300,10.19,0,0,0,21,1,6
1222,DOC0033,4.2,640,22,850,3.07,1,0,1,11,1,9
1222,DOC0080,3.8,644,8,400,14.78,1,0,2,15,1,8
1222,DOC0104,3.6,643,30,300,9.77,1,0,0,16,1,9
1222,DOC0124,3.3,534,27,800,3.4,1,0,1,13,1,9
1222,DOC0140,4.3,607,14,850,12.8,0,1,1,19,1,9
1223,DOC0075,4.3,515,29,900,8.58,1,1,1,25,1,9
1223,DOC0094,4.0,303,28,400,6.93,1,0,0,12,1,9
1223,DOC0120,3.8,152,23,950,10.05,1,1,1,10,1,8
1223,DOC0121,3.4,776,12,950,12.2,1,1,1,9,1,7
1224,DOC0008,4.6,782,11,400,10.51,1,1,0,16,1,9
1224,DOC0022,3.6,711,5,500,2.33,1,0,0,20,1,9
1224,DOC0039,4.1,429,17,1650,8.97,1,0,1,8,1,9
1224,DOC0058,4.3,303,9,1600,7.28,1,1,1,24,1,9
1224,DOC0067,4.5,295,24,1750,9.69,1,1,1,13,1,9
1224,DOC0090,4.0,684,32,950,6.15,1,1,2,12,1,9
1224,DOC0116,4.1,480,28,1750,11.45,1,1,1,14,1,9
1224,DOC0134,3.3,158,25,1650,10.93,0,0,1,22,1,6
1225,DOC0031,4.3,428,29,950,6.62,1,1,1,10,0,9
1225,DOC0049,3.4,755,27,850,20.75,0,1,1,13,0,4
1225,DOC0082,3.9,329,25,400,19.12,1,0,2,20,1,8
1225,DOC0097,3.9,510,12,250,14.12,1,1,0,21,1,9
1225,DOC0108,3.9,355,27,800,2.94,0,0,1,23,1,9
1225,DOC0127,4.5,751,5,850,5.54,1,0,1,12,0,7
1225,DOC0146,4.2,675,7,950,16.8,1,1,1,12,0,5
1226,DOC0001,4.0,738,19,400,16.16,1,0,0,15,1,9
1226,DOC0026,3.8,138,31,300,7.46,1,0,0,25,1,8
1226,DOC0043,4.3,743,5,1200,1.25,1,1,1,21,1,9
1226,DOC0060,4.0,607,6,1350,15.17,1,0,1,23,1,6
1226,DOC0063,4.3,725,10,1200,5.06,1,0,1,17,1,9
1226,DOC0091,4.1,474,22,350,7.41,1,1,0,15,1,9
1226,DOC0130,3.6,667,22,1300,3.13,1,1,1,15,1,9
1226,DOC0138,4.7,96,11,1300,11.8,1,1,1,20,1,9
1227,DOC0005,4.5,706,23,350,19.3,1,0,0,10,1,9
1227,DOC0020,3.6,485,3,250,11.72,1,0,0,25,1,7
1227,DOC0042,4.0,661,27,950,3.11,1,0,1,22,0,8
1227,DOC0059,4.4,300,14,800,19.31,0,1,1,9,0,5
1227,DOC0072,4.5,584,25,800,5.5,0,1,1,21,0,9
1227,DOC0084,4.0,244,22,550,15.86,1,1,2,16,0,7
1227,DOC0111,3.6,100,30,800,5.41,1,1,1,17,0,7
1227,DOC0122,3.8,205,15,800,1.15,1,1,1,13,0,9
1227,DOC0143,4.8,748,25,750,15.76,1,0,1,13,0,7
1228,DOC0012,4.6,176,29,300,20.85,1,1,0,13,1,9
1228,DOC0029,3.6,150,4,350,11.95,0,0,0,19,1,5
1228,DOC0040,3.9,144,4,900,4.14,1,1,1,22,1,8
1228,DOC0056,4.0,434,5,800,20.01,1,1,1,17,1,8
1228,DOC0074,4.1,91,9,1000,7.61,1,0,1,21,1,8
1228,DOC0076,3.7,470,13,550,15.67,0,1,2,22,1,7
1228,DOC0101,3.9,776,5,150,12.1,1,1,0,12,1,8
1228,DOC0135,4.2,279,32,850,2.7,0,1,1,14,1,9
1228,DOC0142,4.2,95,9,800,16.71,1,1,1,22,1,8
1229,DOC0009,4.5,132,7,300,14.76,1,1,0,13,1,9
1229,DOC0017,3.4,766,24,250,2.16,0,1,0,11,1,9
1229,DOC0032,4.6,138,13,1000,7.57,1,1,1,16,0,7
1229,DOC0047,3.5,73,11,950,10.58,1,0,1,19,0,4
1229,DOC0069,3.9,798,25,900,10.2,1,0,1,22,0,6
1229,DOC0086,4.2,563,7,550,5.4,1,1,2,16,1,9
1229,DOC0098,3.8,87,13,300,3.04,0,1,0,25,1,8
1229,DOC0107,3.6,245,6,800,11.82,1,1,1,9,1,7
1229,DOC0133,3.9,360,26,900,9.37,0,1,1,19,0,6
1229,DOC0136,4.3,764,11,950,8.48,1,1,1,21,0,7
1230,DOC0003,4.4,407,22,200,17.03,0,1,0,17,1,8
1230,DOC0035,4.0,587,19,850,5.85,0,1,1,21,0,8
1230,DOC0054,4.2,206,3,900,13.53,1,0,1,19,0,5
1230,DOC0061,3.7,251,10,800,9.52,1,0,1,20,0,5
1230,DOC0100,4.1,445,29,250,5.72,1,1,0,18,0,9
1230,DOC0137,4.2,456,13,900,11.16,1,0,1,22,0,6
1231,DOC0075,4.3,515,29,900,14.99,1,1,1,25,1,9
1231,DOC0094,4.0,303,28,400,5.6,1,0,0,12,1,9
1231,DOC0120,3.8,152,23,950,16.67,1,1,1,10,1,7
1231,DOC0121,3.4,776,12,950,14.35,1,1,1,9,1,7
1232,DOC0002,4.2,304,25,150,17.48,1,1,0,18,1,9
1232,DOC0018,3.9,163,9,200,5.07,1,1,0,16,1,8
1232,DOC0041,4.4,581,22,550,6.9,1,0,1,13,0,8
1232,DOC0055,4.1,757,20,350,13.45,1,1,1,25,0,8
1232,DOC0071,4.2,314,23,450,10.57,1,1,1,23,0,8
1232,DOC0081,4.4,314,17,200,7.36,1,1,2,13,1,9
1232,DOC0105,3.5,165,3,100,5.9,1,0,0,8,1,7
1232,DOC0117,4.0,681,6,550,11.95,1,1,1,15,0,6
1232,DOC0126,3.4,481,5,600,8.32,1,1,1,8,0,4
1233,DOC0004,4.0,697,25,150,12.05,1,1,0,17,1,9
1233,DOC0019,4.4,262,6,150,1.66,1,1,0,23,1,9
1233,DOC0034,3.9,392,3,900,10.24,1,1,1,18,1,7
1233,DOC0066,4.3,468,11,900,11.68,0,1,1,9,1,8
1233,DOC0077,3.7,685,18,550,3.79,0,1,2,18,1,9
1233,DOC0093,3.8,598,4,350,1.82,1,0,0,25,1,9
1233,DOC0132,3.7,64,15,950,12.18,1,1,1,19,1,8
1233,DOC0144,3.9,46,10,950,5.33,1,0,1,19,1,7
1234,DOC0004,4.0,697,25,150,9.82,1,1,0,17,1,9
1234,DOC0019,4.4,262,6,150,4.53,1,1,0,23,1,9
1234,DOC0034,3.9,392,3,900,12.52,1,1,1,18,1,7
1234,DOC0066,4.3,468,11,900,13.1,0,1,1,9,1,8
1234,DOC0077,3.7,685,18,550,5.14,0,1,2,18,1,9
1234,DOC0093,3.8,598,4,350,4.09,1,0,0,25,1,8
1234,DOC0132,3.7,64,15,950,14.48,1,1,1,19,1,8
1234,DOC0144,3.9,46,10,950,3.05,1,0,1,19,1,7
1235,DOC0053,3.9,108,17,850,8.22,1,1,1,22,0,6
1235,DOC0068,4.1,113,16,900,8.81,1,1,1,21,0,7
1235,DOC0103,3.7,130,19,200,1.31,1,1,0,25,1,9
1235,DOC0110,4.2,41,12,800,10.57,1,1,1,13,0,6
1235,DOC0149,4.5,49,24,900,5.11,0,1,1,16,0,8
1236,DOC0015,4.3,707,32,300,15.09,1,0,0,22,1,9
1236,DOC0027,3.5,72,9,300,4.46,0,0,0,21,1,7
1236,DOC0033,4.2,640,22,850,12.63,1,0,1,11,1,9
1236,DOC0080,3.8,644,8,400,0.38,1,0,2,15,1,9
1236,DOC0104,3.6,643,30,300,5.27,1,0,0,16,1,9
1236,DOC0124,3.3,534,27,800,14.44,1,0,1,13,1,8
1236,DOC0140,4.3,607,14,850,8.28,0,1,1,19,1,9
1237,DOC0007,4.4,600,28,250,11.49,1,1,0,18,1,9
1237,DOC0023,3.9,753,5,250,14.01,1,1,0,16,1,8
1237,DOC0038,3.5,708,29,1000,10.74,1,0,1,14,0,6
1237,DOC0070,3.8,693,30,900,6.39,1,0,1,22,0,7
1237,DOC0083,4.5,425,12,550,18.45,1,1,2,9,1,9
1237,DOC0099,4.2,690,19,300,13.07,1,1,0,25,1,9
1237,DOC0109,4.4,63,19,900,6.4,1,1,1,22,0,8
1237,DOC0125,3.7,147,30,850,11.29,1,1,1,13,0,6
1237,DOC0139,4.4,680,7,950,12.7,1,1,1,20,0,6
1238,DOC0011,4.6,484,27,300,15.85,0,1,0,16,1,9
1238,DOC0028,3.7,584,8,350,6.17,1,0,0,25,1,8
1238,DOC0037,4.4,773,24,800,2.68,1,1,1,10,0,9
1238,DOC0046,3.9,408,8,750,14.16,1,1,1,22,0,6
1238,DOC0065,4.6,629,29,800,6.19,1,1,1,17,0,9
1238,DOC0078,4.3,652,30,500,10.29,0,1,2,17,1,9
1238,DOC0095,3.9,351,7,150,6.25,0,1,0,16,1,8
1238,DOC0113,4.1,525,7,950,7.52,1,1,1,22,0,6
1238,DOC0148,4.5,649,7,900,11.0,1,1,1,24,0,7
1239,DOC0005,4.5,706,23,350,10.65,1,0,0,10,0,8
1239,DOC0020,3.6,485,3,250,4.65,1,0,0,25,0,5
1239,DOC0042,4.0,661,27,950,6.52,1,0,1,22,0,8
1239,DOC0059,4.4,300,14,800,9.98,0,1,1,9,0,6
1239,DOC0072,4.5,584,25,800,6.42,0,1,1,21,0,9
1239,DOC0084,4.0,244,22,550,9.2,1,1,2,16,0,8
1239,DOC0111,3.6,100,30,800,8.17,1,1,1,17,0,6
1239,DOC0122,3.8,205,15,800,8.4,1,1,1,13,0,7
1239,DOC0143,4.8,748,25,750,6.26,1,0,1,13,0,9
1240,DOC0053,3.9,108,17,850,8.35,1,1,1,22,1,9
1240,DOC0068,4.1,113,16,900,8.3,1,1,1,21,1,9
1240,DOC0103,3.7,130,19,200,2.08,1,1,0,25,1,9
1240,DOC0110,4.2,41,12,800,10.05,1,1,1,13,1,9
1240,DOC0149,4.5,49,24,900,4.96,0,1,1,16,1,9
1241,DOC0015,4.3,707,32,300,10.54,1,0,0,22,1,9
1241,DOC0027,3.5,72,9,300,3.79,0,0,0,21,1,7
1241,DOC0033,4.2,640,22,850,12.02,1,0,1,11,1,9
1241,DOC0080,3.8,644,8,400,4.44,1,0,2,15,1,9
1241,DOC0104,3.6,643,30,300,3.48,1,0,0,16,1,9
1241,DOC0124,3.3,534,27,800,13.97,1,0,1,13,1,8
1241,DOC0140,4.3,607,14,850,3.73,0,1,1,19,1,9
1242,DOC0005,4.5,706,23,350,11.48,1,0,0,10,0,8
1242,DOC0020,3.6,485,3,250,6.06,1,0,0,25,0,5
1242,DOC0042,4.0,661,27,950,14.59,1,0,1,22,0,7
1242,DOC0059,4.4,300,14,800,3.66,0,1,1,9,0,7
1242,DOC0072,4.5,584,25,800,15.54,0,1,1,21,0,7
1242,DOC0084,4.0,244,22,550,4.3,1,1,2,16,0,9
1242,DOC0111,3.6,100,30,800,17.3,1,1,1,17,0,5
1242,DOC0122,3.8,205,15,800,16.53,1,1,1,13,0,6
1242,DOC0143,4.8,748,25,750,5.18,1,0,1,13,0,9
1243,DOC0075,4.3,515,29,900,0.76,1,1,1,25,1,9
1243,DOC0094,4.0,303,28,400,9.16,1,0,0,12,1,9
1243,DOC0120,3.8,152,23,950,2.44,1,1,1,10,1,9
1243,DOC0121,3.4,776,12,950,4.63,1,1,1,9,1,9
1244,DOC0025,3.6,576,31,550,14.38,1,1,0,24,0,7
1244,DOC0050,3.5,97,15,2600,21.46,1,1,1,15,0,5
1244,DOC0089,4.1,45,29,1300,18.71,1,0,2,25,0,5
1244,DOC0106,3.8,517,11,2450,4.89,1,1,1,21,0,7
1244,DOC0141,3.6,140,26,2400,17.69,1,1,1,16,0,5
1245,DOC0031,4.3,428,29,950,10.56,1,1,1,10,1,9
1245,DOC0049,3.4,755,27,850,10.75,0,1,1,13,1,7
1245,DOC0082,3.9,329,25,400,13.58,1,0,2,20,1,9
1245,DOC0097,3.9,510,12,250,8.61,1,1,0,21,1,9
1245,DOC0108,3.9,355,27,800,9.01,0,0,1,23,1,7
1245,DOC0127,4.5,751,5,850,12.0,1,0,1,12,1,8
1245,DOC0146,4.2,675,7,950,6.87,1,1,1,12,1,9
1246,DOC0025,3.6,576,31,550,12.45,1,1,0,24,1,9
1246,DOC0050,3.5,97,15,2600,7.87,1,1,1,15,0,6
1246,DOC0089,4.1,45,29,1300,14.43,1,0,2,25,1,8
1246,DOC0106,3.8,517,11,2450,15.92,1,1,1,21,0,5
1246,DOC0141,3.6,140,26,2400,6.34,1,1,1,16,0,7
1247,DOC0001,4.0,738,19,400,7.19,1,0,0,15,1,9
1247,DOC0026,3.8,138,31,300,6.17,1,0,0,25,1,9
1247,DOC0043,4.3,743,5,1200,9.96,1,1,1,21,1,9
1247,DOC0060,4.0,607,6,1350,7.56,1,0,1,23,1,8
1247,DOC0063,4.3,725,10,1200,8.84,1,0,1,17,1,9
1247,DOC0091,4.1,474,22,350,5.05,1,1,0,15,1,9
1247,DOC0130,3.6,667,22,1300,11.77,1,1,1,15,1,9
1247,DOC0138,4.7,96,11,1300,3.51,1,1,1,20,1,9
1248,DOC0015,4.3,707,32,300,7.26,1,0,0,22,1,9
1248,DOC0027,3.5,72,9,300,5.55,0,0,0,21,1,6
1248,DOC0033,4.2,640,22,850,10.84,1,0,1,11,0,7
1248,DOC0080,3.8,644,8,400,8.51,1,0,2,15,1,7
1248,DOC0104,3.6,643,30,300,4.49,1,0,0,16,1,9
1248,DOC0124,3.3,534,27,800,12.72,1,0,1,13,0,5
1248,DOC0140,4.3,607,14,850,2.03,0,1,1,19,0,8
1249,DOC0030,3.6,655,14,350,5.83,1,1,0,15,1,9
1249,DOC0048,4.1,656,10,800,9.22,1,0,1,12,1,9
1249,DOC0073,3.6,541,23,950,7.01,1,0,1,21,1,9
1249,DOC0085,3.8,613,31,500,10.02,1,1,2,12,1,9
1249,DOC0092,3.9,214,4,250,4.78,1,0,0,22,1,8
1249,DOC0115,4.4,98,17,850,8.69,1,1,1,10,1,9
1249,DOC0128,3.9,479,27,950,9.87,1,0,1,10,1,9
1250,DOC0014,4.0,151,27,300,7.48,1,1,0,25,0,7
1250,DOC0045,3.7,637,30,1000,10.54,1,1,1,23,0,7
1250,DOC0051,3.8,399,28,900,6.28,0,1,1,18,0,7
1250,DOC0062,3.8,644,21,900,9.94,1,0,1,11,0,6
1250,DOC0114,4.4,500,7,850,11.63,1,0,1,17,0,5
1250,DOC0145,3.8,608,15,950,2.31,0,1,1,18,0,8
1251,DOC0006,4.6,675,17,450,12.85,1,1,0,15,1,9
1251,DOC0016,3.4,239,10,400,7.45,1,1,0,23,1,8
1251,DOC0036,4.6,331,12,1650,3.94,1,1,1,21,1,9
1251,DOC0052,4.3,744,23,1800,13.46,1,0,1,13,1,9
1251,DOC0064,4.4,290,5,1700,3.0,1,1,1,14,1,9
1251,DOC0087,4.0,97,26,950,12.12,0,1,2,15,1,9
1251,DOC0102,3.9,382,24,400,6.86,1,1,0,21,1,9
1251,DOC0118,3.9,416,14,1800,4.75,1,0,1,18,1,8
1251,DOC0123,3.8,259,17,1700,5.49,1,1,1,17,1,9
1251,DOC0147,4.4,746,19,1600,9.63,1,0,1,24,1,9
1252,DOC0001,4.0,738,19,400,9.26,1,0,0,15,1,9
1252,DOC0026,3.8,138,31,300,6.29,1,0,0,25,1,9
1252,DOC0043,4.3,743,5,1200,7.48,1,1,1,21,0,6
1252,DOC0060,4.0,607,6,1350,10.09,1,0,1,23,0,5
1252,DOC0063,4.3,725,10,1200,6.16,1,0,1,17,0,7
1252,DOC0091,4.1,474,22,350,5.3,1,1,0,15,1,9
1252,DOC0130,3.6,667,22,1300,9.2,1,1,1,15,0,7
1252,DOC0138,4.7,96,11,1300,6.09,1,1,1,20,0,8
1253,DOC0014,4.0,151,27,300,20.05,1,1,0,25,1,9
1253,DOC0045,3.7,637,30,1000,4.33,1,1,1,23,0,8
1253,DOC0051,3.8,399,28,900,17.9,0,1,1,18,0,5
1253,DOC0062,3.8,644,21,900,8.75,1,0,1,11,0,6
1253,DOC0114,4.4,500,7,850,9.45,1,0,1,17,0,5
1253,DOC0145,3.8,608,15,950,15.03,0,1,1,18,0,5
1254,DOC0010,4.5,586,17,600,14.29,1,1,0,8,0,9
1254,DOC0021,3.7,618,21,650,4.07,1,1,0,24,0,8
1254,DOC0044,4.7,618,29,2050,4.61,1,1,1,8,0,9
1254,DOC0088,3.6,290,28,1050,8.4,1,1,2,22,0,7
1254,DOC0096,3.6,545,18,550,4.1,1,1,0,22,0,8
1254,DOC0112,4.0,377,23,2000,8.66,1,0,1,12,0,7
1254,DOC0129,3.8,144,19,2050,6.52,0,1,1,21,0,6
1254,DOC0150,4.0,677,18,2200,9.0,1,1,1,23,0,8
1255,DOC0015,4.3,707,32,300,5.14,1,0,0,22,1,9
1255,DOC0027,3.5,72,9,300,11.28,0,0,0,21,1,5
1255,DOC0033,4.2,640,22,850,12.57,1,0,1,11,0,7
1255,DOC0080,3.8,644,8,400,14.83,1,0,2,15,1,7
1255,DOC0104,3.6,643,30,300,10.17,1,0,0,16,1,8
1255,DOC0124,3.3,534,27,800,13.96,1,0,1,13,0,5
1255,DOC0140,4.3,607,14,850,7.4,0,1,1,19,0,6
1256,DOC0006,4.6,675,17,450,13.12,1,1,0,15,0,9
1256,DOC0016,3.4,239,10,400,7.08,1,1,0,23,0,5
1256,DOC0036,4.6,331,12,1650,3.61,1,1,1,21,0,9
1256,DOC0052,4.3,744,23,1800,13.37,1,0,1,13,0,7
1256,DOC0064,4.4,290,5,1700,3.36,1,1,1,14,0,7
1256,DOC0087,4.0,97,26,950,11.74,0,1,2,15,0,6
1256,DOC0102,3.9,382,24,400,6.54,1,1,0,21,0,8
1256,DOC0118,3.9,416,14,1800,5.07,1,0,1,18,0,6
1256,DOC0123,3.8,259,17,1700,5.27,1,1,1,17,0,8
1256,DOC0147,4.4,746,19,1600,9.61,1,0,1,24,0,7
1257,DOC0015,4.3,707,32,300,16.37,1,0,0,22,1,9
1257,DOC0027,3.5,72,9,300,7.51,0,0,0,21,1,6
1257,DOC0033,4.2,640,22,850,1.28,1,0,1,11,1,9
1257,DOC0080,3.8,644,8,400,11.71,1,0,2,15,1,8
1257,DOC0104,3.6,643,30,300,7.5,1,0,0,16,1,9
1257,DOC0124,3.3,534,27,800,3.08,1,0,1,13,1,9
1257,DOC0140,4.3,607,14,850,11.96,0,1,1,19,1,9
1258,DOC0006,4.6,675,17,450,11.47,1,1,0,15,1,9
1258,DOC0016,3.4,239,10,400,7.77,1,1,0,23,1,8
1258,DOC0036,4.6,331,12,1650,5.45,1,1,1,21,0,9
1258,DOC0052,4.3,744,23,1800,12.8,1,0,1,13,0,7
1258,DOC0064,4.4,290,5,1700,3.4,1,1,1,14,0,7
1258,DOC0087,4.0,97,26,950,12.4,0,1,2,15,0,6
1258,DOC0102,3.9,382,24,400,6.99,1,1,0,21,1,9
1258,DOC0118,3.9,416,14,1800,5.09,1,0,1,18,0,6
1258,DOC0123,3.8,259,17,1700,6.9,1,1,1,17,0,8
1258,DOC0147,4.4,746,19,1600,8.84,1,0,1,24,0,7
1259,DOC0003,4.4,407,22,200,12.41,0,1,0,17,1,9
1259,DOC0035,4.0,587,19,850,21.7,0,1,1,21,1,9
1259,DOC0054,4.2,206,3,900,5.69,1,0,1,19,1,9
1259,DOC0061,3.7,251,10,800,21.87,1,0,1,20,1,7
1259,DOC0100,4.1,445,29,250,13.23,1,1,0,18,1,9
1259,DOC0137,4.2,456,13,900,9.71,1,0,1,22,1,9
1260,DOC0013,4.8,334,3,200,6.47,1,0,0,15,1,9
1260,DOC0024,3.6,29,32,350,8.61,1,0,0,11,1,8
1260,DOC0057,3.8,333,16,950,2.15,1,0,1,11,1,9
1260,DOC0079,4.0,77,17,400,9.17,1,0,2,19,1,9
1260,DOC0119,3.6,278,5,850,16.59,1,1,1,12,1,6
1260,DOC0131,3.7,389,21,850,17.42,0,1,1,24,1,7
1261,DOC0025,3.6,576,31,550,6.57,1,1,0,24,0,8
1261,DOC0050,3.5,97,15,2600,10.57,1,1,1,15,0,6
1261,DOC0089,4.1,45,29,1300,10.99,1,0,2,25,0,6
1261,DOC0106,3.8,517,11,2450,7.35,1,1,1,21,0,6
1261,DOC0141,3.6,140,26,2400,6.57,1,1,1,16,0,7
1262,DOC0001,4.0,738,19,400,15.44,1,0,0,15,0,6
1262,DOC0026,3.8,138,31,300,2.71,1,0,0,25,0,7
1262,DOC0043,4.3,743,5,1200,9.23,1,1,1,21,0,6
1262,DOC0060,4.0,607,6,1350,10.26,1,0,1,23,0,5
1262,DOC0063,4.3,725,10,1200,11.95,1,0,1,17,0,6
1262,DOC0091,4.1,474,22,350,3.82,1,1,0,15,0,9
1262,DOC0130,3.6,667,22,1300,10.97,1,1,1,15,0,7
1262,DOC0138,4.7,96,11,1300,8.84,1,1,1,20,0,7
1263,DOC0031,4.3,428,29,950,10.13,1,1,1,10,1,9
1263,DOC0049,3.4,755,27,850,9.29,0,1,1,13,1,7
1263,DOC0082,3.9,329,25,400,11.9,1,0,2,20,1,9
1263,DOC0097,3.9,510,12,250,7.02,1,1,0,21,1,9
1263,DOC0108,3.9,355,27,800,9.49,0,0,1,23,1,7
1263,DOC0127,4.5,751,5,850,11.75,1,0,1,12,1,8
1263,DOC0146,4.2,675,7,950,5.31,1,1,1,12,1,9
1264,DOC0015,4.3,707,32,300,15.32,1,0,0,22,1,9
1264,DOC0027,3.5,72,9,300,2.53,0,0,0,21,1,8
1264,DOC0033,4.2,640,22,850,8.72,1,0,1,11,1,9
1264,DOC0080,3.8,644,8,400,4.4,1,0,2,15,1,9
1264,DOC0104,3.6,643,30,300,3.61,1,0,0,16,1,9
1264,DOC0124,3.3,534,27,800,10.47,1,0,1,13,1,8
1264,DOC0140,4.3,607,14,850,8.8,0,1,1,19,1,9
1265,DOC0025,3.6,576,31,550,8.47,1,1,0,24,1,9
1265,DOC0050,3.5,97,15,2600,16.74,1,1,1,15,0,5
1265,DOC0089,4.1,45,29,1300,12.07,1,0,2,25,1,8
1265,DOC0106,3.8,517,11,2450,8.22,1,1,1,21,0,6
1265,DOC0141,3.6,140,26,2400,13.71,1,1,1,16,0,6
1266,DOC0006,4.6,675,17,450,14.2,1,1,0,15,1,9
1266,DOC0016,3.4,239,10,400,7.26,1,1,0,23,1,8
1266,DOC0036,4.6,331,12,1650,2.51,1,1,1,21,1,9
1266,DOC0052,4.3,744,23,1800,14.1,1,0,1,13,1,9
1266,DOC0064,4.4,290,5,1700,3.5,1,1,1,14,1,9
1266,DOC0087,4.0,97,26,950,11.84,0,1,2,15,1,9
1266,DOC0102,3.9,382,24,400,6.88,1,1,0,21,1,9
1266,DOC0118,3.9,416,14,1800,5.06,1,0,1,18,1,9
1266,DOC0123,3.8,259,17,1700,4.26,1,1,1,17,1,9
1266,DOC0147,4.4,746,19,1600,10.44,1,0,1,24,1,9
1267,DOC0008,4.6,782,11,400,19.72,1,1,0,16,1,9
1267,DOC0022,3.6,711,5,500,8.27,1,0,0,20,1,6
1267,DOC0039,4.1,429,17,1650,5.43,1,0,1,8,0,8
1267,DOC0058,4.3,303,9,1600,16.75,1,1,1,24,0,6
1267,DOC0067,4.5,295,24,1750,9.82,1,1,1,13,0,9
1267,DOC0090,4.0,684,32,950,11.0,1,1,2,12,0,8
1267,DOC0116,4.1,480,28,1750,10.78,1,1,1,14,0,8
1267,DOC0134,3.3,158,25,1650,6.07,0,0,1,22,0,4
1268,DOC0012,4.6,176,29,300,9.72,1,1,0,13,1,9
1268,DOC0029,3.6,150,4,350,8.79,0,0,0,19,1,5
1268,DOC0040,3.9,144,4,900,7.54,1,1,1,22,1,7
1268,DOC0056,4.0,434,5,800,12.32,1,1,1,17,1,9
1268,DOC0074,4.1,91,9,1000,4.68,1,0,1,21,1,9
1268,DOC0076,3.7,470,13,550,13.24,0,1,2,22,1,8
1268,DOC0101,3.9,776,5,150,7.84,1,1,0,12,1,8
1268,DOC0135,4.2,279,32,850,8.88,0,1,1,14,1,9
1268,DOC0142,4.2,95,9,800,8.27,1,1,1,22,1,9
1269,DOC0009,4.5,132,7,300,18.55,1,1,0,13,1,8
1269,DOC0017,3.4,766,24,250,5.78,0,1,0,11,1,9
1269,DOC0032,4.6,138,13,1000,10.01,1,1,1,16,1,9
1269,DOC0047,3.5,73,11,950,13.1,1,0,1,19,1,7
1269,DOC0069,3.9,798,25,900,13.54,1,0,1,22,1,9
1269,DOC0086,4.2,563,7,550,5.74,1,1,2,16,1,9
1269,DOC0098,3.8,87,13,300,6.87,0,1,0,25,1,8
1269,DOC0107,3.6,245,6,800,14.98,1,1,1,9,1,8
1269,DOC0133,3.9,360,26,900,11.4,0,1,1,19,1,9
1269,DOC0136,4.3,764,11,950,11.95,1,1,1,21,1,9
1270,DOC0025,3.6,576,31,550,2.29,1,1,0,24,1,9
1270,DOC0050,3.5,97,15,2600,10.57,1,1,1,15,1,8
1270,DOC0089,4.1,45,29,1300,6.6,1,0,2,25,1,9
1270,DOC0106,3.8,517,11,2450,10.31,1,1,1,21,1,9
1270,DOC0141,3.6,140,26,2400,7.92,1,1,1,16,1,9
1271,DOC0003,4.4,407,22,200,20.94,0,1,0,17,1,8
1271,DOC0035,4.0,587,19,850,5.86,0,1,1,21,0,8
1271,DOC0054,4.2,206,3,900,18.13,1,0,1,19,0,4
1271,DOC0061,3.7,251,10,800,10.3,1,0,1,20,0,5
1271,DOC0100,4.1,445,29,250,10.22,1,1,0,18,0,8
1271,DOC0137,4.2,456,13,900,15.55,1,0,1,22,0,5
1272,DOC0010,4.5,586,17,600,14.92,1,1,0,8,0,9
1272,DOC0021,3.7,618,21,650,9.63,1,1,0,24,0,7
1272,DOC0044,4.7,618,29,2050,3.08,1,1,1,8,0,9
1272,DOC0088,3.6,290,28,1050,14.25,1,1,2,22,0,7
1272,DOC0096,3.6,545,18,550,9.17,1,1,0,22,0,7
1272,DOC0112,4.0,377,23,2000,2.65,1,0,1,12,0,9
1272,DOC0129,3.8,144,19,2050,3.77,0,1,1,21,0,6
1272,DOC0150,4.0,677,18,2200,12.13,1,1,1,23,0,8
1273,DOC0011,4.6,484,27,300,10.7,0,1,0,16,1,9
1273,DOC0028,3.7,584,8,350,3.17,1,0,0,25,1,9
1273,DOC0037,4.4,773,24,800,11.37,1,1,1,10,1,9
1273,DOC0046,3.9,408,8,750,5.31,1,1,1,22,1,9
1273,DOC0065,4.6,629,29,800,12.28,1,1,1,17,1,9
1273,DOC0078,4.3,652,30,500,4.44,0,1,2,17,1,9
1273,DOC0095,3.9,351,7,150,2.83,0,1,0,16,1,9
1273,DOC0113,4.1,525,7,950,14.03,1,1,1,22,0,6
1273,DOC0148,4.5,649,7,900,3.89,1,1,1,24,0,8
1274,DOC0009,4.5,132,7,300,12.89,1,1,0,13,1,9
